user_key,screen_name,published_at,type,lang,text_model
inventor_kevin,inventor_kevin,2024-04-30 03:47:51+00:00,tweet,fa,خطاب به خامنه ای جنایتکار جاسوس روسیه رهبر کثیف رژیم تبهکار تروریستی جمهوری اسلامی : هرکه در رأس امور است کثیف و دزد است همچنان رهبر بی غیرت بی ناموسش رهبر ناقص بی غیرت نادانی که برده ی حضرت چین است و جناب روسش ... #شیدای_همدانی #صدا_باشیم #جاویدشاه
inventor_kevin,inventor_kevin,2024-04-29 00:29:41+00:00,tweet,fa,درود به شهریار ایران کوروش زمان #جاویدشاه #ایران_معبد_ماست URL
inventor_kevin,inventor_kevin,2024-04-27 23:55:24+00:00,tweet,fa,یاد و خاطره والاحضرت #شاهپور_علیرضا_پهلوی گرامی باد. #جاویدشاه #ایران_معبد_ماست URL
inventor_kevin,inventor_kevin,2024-04-26 02:25:11+00:00,tweet,fa,خجسته زادروز والاحضرت #شاهپور_علیرضا_پهلوی فرخنده باد. همیشه به یادت هستیم. پاینده ایران #جاویدشاه #ایران_معبد_ماست URL
inventor_kevin,inventor_kevin,2024-04-25 04:26:55+00:00,tweet,fa,نخستین پرواز انفرادی شهریار ایران #جاویدشاه #ایران_معبد_ماست #زاگرس URL
inventor_kevin,inventor_kevin,2024-04-22 09:33:42+00:00,tweet,und,Long live the Shah #KingRezaPahlavi پاینده ایران #جاویدشاه #ایران_معبد_ماست URL
inventor_kevin,inventor_kevin,2024-04-19 04:43:49+00:00,tweet,fa,صحبت پادشاه ایران چراغ راه ماست. #جاویدشاه #زاگرس #ایران_معبد_ماست URL
inventor_kevin,inventor_kevin,2024-04-17 20:11:47+00:00,reply,en,@USER @USER God Save the #KingRezaPahlavi #Iran URL
inventor_kevin,inventor_kevin,2024-04-16 05:03:50+00:00,tweet,fa,خجسته زادروز بزرگ مرد تاریخ ایران #تیمسار_سپهبد_نادر_جهانبانی فرخنده باد. پاینده ایران #جاویدشاه #ایران_معبد_ماست @USER URL
inventor_kevin,inventor_kevin,2024-04-12 18:03:09+00:00,tweet,fa,خلیج زیبای فارس #ایران_معبد_ماست #جاویدشاه #زاگرس URL
inventor_kevin,inventor_kevin,2024-04-11 01:06:17+00:00,tweet,fa,درود به مادر ایران زمین علیاحضرت شهبانو فرح پهلوی افتخار ایران #جاویدشاه #ایران_معبد_ماست ⁦ @USER ⁩ URL
inventor_kevin,inventor_kevin,2024-04-09 20:04:06+00:00,tweet,fa,پاینده ایران #جاویدشاه #ایران_معبد_ماست #زاگرس URL
inventor_kevin,inventor_kevin,2024-04-09 09:34:01+00:00,tweet,fa,یاد و خاطره جاوید نام قهرمان ملی میهن #تیمسار_سپهبد_امیرحسین_ربیعی گرامی باد. ما ملت کبیریم ایران را پس میگیریم #جاویدشاه #ایران_معبد_ماست URL
inventor_kevin,inventor_kevin,2024-04-08 09:20:07+00:00,tweet,fa,خامنه ای جنایتکار تروریست جاسوس روسیه گوشاتو خوب باز کن : هیز تویی هرزه تویی ... #دانشجو #دانشگاه #جاویدشاه URL
inventor_kevin,inventor_kevin,2024-04-08 07:26:23+00:00,tweet,fa,مرگ بر خامنه ای، لعنت بر فلسطین #ایران_معبد_ماست #جاویدشاه #محمد_قبادلو URL
inventor_kevin,inventor_kevin,2024-04-07 05:22:47+00:00,tweet,fa,یاد و خاطره جاوید نام قهرمان ملی میهن #مجیدرضا_رهنورد گرامی باد . #ایران_معبد_ماست #جاویدشاه URL
inventor_kevin,inventor_kevin,2024-04-06 16:16:42+00:00,tweet,fa,یاد و خاطره بزرگ مرد تاریخ ایران گرامی باد. #هویدا_روحت_شاد #ایران_معبد_ماست #جاویدشاه URL
iraanbaan,IRAANBAAN,2025-02-25 20:38:06+00:00,tweet,fa,جاویــــــــــــــــــــــــــــــــــــــــــــد شـــــــــــــــــــــــ👑ــــــــــــــــــــاه جاویدشاه جاویدشاه جاویدشاه جاویدشاه #جاویدشاه #KingRezaPahlavi #MIGA URL
iraanbaan,IRAANBAAN,2025-02-25 11:11:01+00:00,tweet,fa,جاویــــــــــــــــــــــد شـــــــــــــــــ👑ـــــــــــــــاه شعار نیست٫آرمــــــــان ایران و ایرانیست #جاویدشاه #KingRezaPahlavi‌ #MIGA URL
iraanbaan,IRAANBAAN,2025-02-25 02:32:40+00:00,tweet,fa,روز ملی هواپیمایی هما گرامیباد در روز ۵ اسفندماه سال ۱۳۴۰، دو شرکت ایرانیان ایرویز و پرشن ایرسرویس در هم ادغام شدند و شرکت هواپیمایی ملی ایران (هما) با نام بین المللی ایران ایر (Iran Air) تأسیس شد/MAKE IRAN GREAT AGAIN #بازگشت_پادشاهی_پهلوی #جاویدشاه
iraanbaan,IRAANBAAN,2025-02-22 17:31:18+00:00,tweet,en,MAKE IRAN GREAT AGAIN💚🤍❤️‍🔥 #MIGA #KingRezaPahlavI #no2ir URL
iraanbaan,IRAANBAAN,2025-02-10 00:10:27+00:00,tweet,fa,هر ساعت فقیر تر از ساعت قبل .. یا باهم آزاد خواهیم شد و آزاد خواهیم ماند یا جدا از هم تا ابد بار سنگین فقر و استبداد را بر دوش خواهیم کشید؛ انتخاب با شماست #قدرت_مردم_متحد #انقلاب_ملی_ایران #جاوید_رضا_شاه_دوم_پهلوی_سوم
iraanbaan,IRAANBAAN,2025-02-09 21:48:08+00:00,tweet,en,Music of Tonight / SHIR_O_KHORSHID 🎶Song by🥀Fereydoon Farrokhzaad #KingRezaPahlavi #no2ir URL
iraanbaan,IRAANBAAN,2025-02-09 21:01:25+00:00,reply,fa,@USER صد در صد کاملیا جان‌ خودشون پشتشن شعار و اهداف ما ک مشخصه👇🏻 #مرگ_بر_کلیت_و_تمامیت_جمهوری_اسلامی #بازگشت_پادشاهی_پهلوی #جاویدشاه‌ URL
iraanbaan,IRAANBAAN,2025-02-09 19:05:18+00:00,reply,fa,@USER داآش مهراد لذت بردم از فرمایشاتت همینطور بهناز بزرگوار دمتون گرم عالی بود واقعا یسریا دارن میمالنش ب اسم ریزشی🤡 در ضمن ب کوری چشم اونا ک میگن شاهزاده بگین و شاه خطابشون نکنید #جاوید_رضا_شاه_دوم_پهلوی_سوم URL
iraanbaan,IRAANBAAN,2025-02-09 17:15:03+00:00,tweet,fa,دیــــــــــــــــــــگر بــــــــــــــــــــــــــــــــــــــس اســــــــــــــــــــــــــــــــــــــــــــــــت همه با هم ب ایــــــــــــــــــــران فکر کنیم #مرگ_بر_کلیت_و_تمامیت_جمهوری_اسلامی #جاویدشاه #بازگشت_پادشاهی_پهلوی URL
iraanbaan,IRAANBAAN,2025-02-09 11:44:03+00:00,reply,fa,@USER بزرگواری و‌گرانقدر همه زیر سایه شاه‌ هستیم👑🫡 #جاویدشاه #KingRezaPahlavi URL
iraanbaan,IRAANBAAN,2025-02-09 02:39:13+00:00,reply,ar,@USER تا ابد #جاویدشاه‌ #KingRezaPahlavi URL
iraanbaan,IRAANBAAN,2025-02-08 23:53:11+00:00,reply,fa,@USER @USER پیوسته و‌ همواره #جاویدشاه‌ #KingRezaPahlavi URL
iraanbaan,IRAANBAAN,2025-02-08 23:44:31+00:00,reply,fa,@USER درودها بهت سعید جان دیر ب دیر زیارتت میکنم ک از کم سعادتی هست ولی وقتی هم پستت رو میبینم کلی انرژی میگیرم مرد شریف 🩵👑 #جاویدشاه #بازگشت_پادشاهی_پهلو URL
iraanbaan,IRAANBAAN,2025-02-08 22:11:32+00:00,tweet,fa,میعادگاه ما شنبه1 5 فوریه آلمان گردهمایی بزرگ پادشاهیخواهان برای استقبال و حمایت از #رضاشاه_دوم ساعت 1 7 :0 0 1 3 :0 0 همزمان با کنفرانس امنیتی مونیخ #جاویدشاه #KingRezaPahlavi
iraanbaan,IRAANBAAN,2025-02-08 19:14:49+00:00,reply,fa,@USER پیوسته و همواره #جاویدشاه URL
iraanbaan,IRAANBAAN,2025-02-08 17:32:01+00:00,tweet,fa,مهم حالا ک بحث همکاری چرک و پلید جمهوری ناروازادگان عسلامی با هلند مطرح میباشد و تا الان سخنرانی اعلیحضرت #رضاشاه_دوم در مجلس هلند هنوز ملغی میباشد لطفا ب این توییت ها و جزییات آن و منشن و کامنت #توله_توده_ایی سبا خویی با دقت بیشتری توجه بفرمایید #جاویدشاه
iraanbaan,IRAANBAAN,2025-02-08 17:22:22+00:00,reply,fa,@USER پیوند شاه و ملت ناگسستنیست #جاویدشاه #KingRezaPahlavi URL
iraanbaan,IRAANBAAN,2025-02-08 16:38:33+00:00,reply,fa,این اکانت با نام همون ک دستش وله وارد این‌ فضا شد و‌با اکانتهای نفوذی ک ورد زبونشون #جاویدشاه نگویید بود می نشست پس بلاک شد بعد از اونها فاصله گرفت رفت تو اسپیسهای همرزمامون پس انبلاک شد چند وقت پیش اومد ارز اندام کرد بلاک شد وای بهز بنا ب مصلحت انبلاک شد امروز توی اسپیس از نیما سعیدی معلوم الحال تعریف و تمجید کرد و پست این جرثومه رو‌پین کرد پس‌ بازم بلاک شد البته بچه بدی نیست و اشتباهاتش حدس‌میزنم از روی نا اگاهیش هست ولی خوب‌ فعلا باز رفت در بلاک لیست
iraanbaan,IRAANBAAN,2025-02-08 13:08:14+00:00,retweet_with_comment,fa,بعد از گفتمان این قماش با تجزیه طلبها برای‌ بولد کردنشان در این فضا٫رسیدیم‌ ب گفتمان با لیبرال آرتیست پتیاره وسه فاسد‌ برای اطلاعات ببشتر درباره این عنصر نفوذی و حامی دو آتشه سید جواد طباطبایی کد واژه کارن (محسن) را در اکانتم سرچ بفرمایید #ننگ_بر_سه_فاسد_ملا_چپی_مجاهد URL
iraanbaan,IRAANBAAN,2025-02-07 16:58:43+00:00,reply,und,@USER پیوسته و همواره #جاویدشاه‌ WE STAND WITH SHAH URL
iraanbaan,IRAANBAAN,2025-02-06 15:33:49+00:00,reply,fa,@USER پیوسته و همواره #جاویدشاه‌ URL
iraanbaan,IRAANBAAN,2025-02-05 20:18:39+00:00,tweet,fa,🌏خلاصه اخبار 🔚جمهوری عسلامی🔜 @USER @USER #no2ir #KingRezaPahlavi #جاویدشاه URL
iraanbaan,IRAANBAAN,2025-02-05 17:25:35+00:00,reply,en,@USER 👑KING OF IRAN #KingRezaPahlavi URL
iraanbaan,IRAANBAAN,2025-02-05 17:23:54+00:00,reply,en,@USER @USER 👑KING OF IRAN #KingRezaPahlavi URL
iraanbaan,IRAANBAAN,2025-02-05 17:14:35+00:00,reply,fa,@USER @USER پیوسته و همواره #جاویدشاه #KingRezaPahlavi URL
iraanbaan,IRAANBAAN,2025-02-04 23:11:40+00:00,tweet,fa,ارسالی از میهن اهورایمان ایران #پل_ورسک / مازندران همیشه زیبا 1️⃣6️⃣بهمنماه2️⃣5️⃣8️⃣3️⃣شاهنشاهی #رضاشاه_روحت_شاد #جاویدشاه 👑 URL
iraanbaan,IRAANBAAN,2025-02-04 22:31:53+00:00,tweet,fa,حکم عشقت از ازل بر قلب ما افتاده است آس دل ٫در دست تو ، ما را دو لو افتاده است این همه شعر و غزل در وصف تو ٫اما چه سود بعد از این بُغضی ک ما را در گَلو افتاده است/. #جاویدشاه #بازگشت_پادشاهی_پهلوی URL
iraanbaan,IRAANBAAN,2025-02-04 19:00:52+00:00,reply,fa,"@USER 🔺مرد داریم تا مرد برای همین میگیم سلبریدی ج.ا لجنه پاسخ #تیمسار_جهانبانی چند ساعت پیش از تیرباران ب کسی ک ایشان را تشویق ب فرار با ""لباس آخوندی"" می کرد : من کاری نکردم ک فرار کنم حاضرم هزاربار مرگ شیرین را تجربه کنم ولی بااین(لباس ننگین) مانند بزدلها از مرگ نگریزم #جاویدشاه‌ URL"
iraanbaan,IRAANBAAN,2025-02-04 13:30:53+00:00,reply,fa,@USER @USER زنده و جاوید باد سلسله پهلوی #جاویدشاه #KingRezaPahlavi URL
iraanbaan,IRAANBAAN,2025-02-04 13:23:19+00:00,reply,fa,@USER پیوسته و همواره #جاویدشاه #بازگشت_پادشاهی_پهلوی URL
iraanbaan,IRAANBAAN,2025-02-04 13:21:34+00:00,reply,fa,@USER درودها بر شما‌ مونای عزیزم پیوسته و همواره #جاویدشاه‌ URL
iraanbaan,IRAANBAAN,2025-02-03 14:35:56+00:00,reply,fa,@USER 🩵👑دستمریزاد آرورا جان با اجازت با‌ نام خودتون‌ در اکانتهای اینستاگرامم‌ اپلودش میکنم #بازگشت_پادشاهی_پهلوی #جاویدشاه #KingRezaPahlavi URL
iraanbaan,IRAANBAAN,2025-02-02 21:35:31+00:00,tweet,fa,سپید پوش شدن پاســــــــــارگاد و آرامگاه #کوروش_بزرگ عصر امروز چهاردهم بهمن2️⃣5️⃣8️⃣3️⃣شاهنشاهی #پاینده_ایران_یکپارچه #جاویدشاه‌ 👑 URL
iraanbaan,IRAANBAAN,2025-02-02 20:48:28+00:00,reply,fa,@USER زنده و جاوید باد سلسله پهلوی #جاویدشاه‌ URL
iraanbaan,IRAANBAAN,2025-02-02 18:16:54+00:00,tweet,fa,وطنــــــــــــــــــــــــــــــــم #ایران تو چنان٫جانی٫ب تنم٫ایــــــــــــــــــران ای ماه مهرافزای من٫خورشید شب پیمای من امید صبح شادیت٫روشنگر شبهای من .. #پاینده_ایران_یکپارچه #جاویدشاه URL
iraanbaan,IRAANBAAN,2025-02-02 07:35:09+00:00,tweet,fa,شرح در تصویر .. #جاویدشاه #KingRezaPahlavi‌ URL
iraanbaan,IRAANBAAN,2025-02-01 20:20:07+00:00,tweet,fa,پل #ورسک شاهکار #رضاشاه_بزرگ از زاویه ایی کمتر دیده شده #جاویدشاه‌ URL
iraanbaan,IRAANBAAN,2025-01-31 22:32:32+00:00,reply,fa,@USER زنده و‌ جاوید باد سلسله پهلوی #جاویدشاه‌ URL
iraanbaan,IRAANBAAN,2025-01-31 19:13:19+00:00,reply,fa,@USER بله دقیقا و البته اضافه کنم هم جمهوری خواهن/تجزیه طلبهایی ک دیشب دیدی و جنگهای زرگریشون رفقاشون هستن در کلاب هاووس/برای همین اصرار دارن بر استفاده نکردن از لقب رضاشاه دوم و ایشان رو شاهزاده یا اقای پهلوی خطاب میکنند ب حساب یکی یکی شان میرسیم #جاویدشاه URL
iraanbaan,IRAANBAAN,2025-01-31 18:50:19+00:00,reply,fa,@USER دقیقا سارای عزیز💯💯💯 ب کوری چشمشون تا ابد #جاویدشاه #شاهنشاه_رضا_پهلوی پادشاه ایرانزمین URL
iraanbaan,IRAANBAAN,2025-01-30 17:14:52+00:00,tweet,fa,"{ ALL EYES ON THE KING } درسته ک نشست 1️⃣1️⃣ فوریه اعلیحضرت #رضا_شاه_دوم در کمبریج کنسل شد,اما 1️⃣3️⃣ فوریه ک پادشاه ایرانزمین ب دعوت کمیسیون روابط خارجه برای گفتگو درباره ایران در مجلس هلند و 1️⃣8️⃣ فوریه ساعت 🕙 در اجلاس حقوق بشر و دموکراسی در سازمان ملل،ژنو سوئیس حضور و سخنرانی خواهند داشت نیز در کنار ایشان هستیم/. #جاویدشاه #ما_کنار_شاهیم 👑🫡"
iraanbaan,IRAANBAAN,2025-01-28 23:23:58+00:00,reply,fa,@USER مرا داد فرمود و خود داور است ز هر برتری جاودان برتر است #جاویدشاه URL
iraanbaan,IRAANBAAN,2025-01-28 21:24:37+00:00,reply,fa,@USER @USER @USER بزرگوارید انجام وظیفه میکنم #جاویدشاه #KingRezaPahlavi URL
iraanbaan,IRAANBAAN,2025-01-28 19:02:18+00:00,reply,fa,"ترجمه توییت اعلیحضرت #شاهنشاه_رضا_پهلوی اظهارات کامل من امروز صبح در @USER : خانم ها و آقایان، صبح بخیر. برای بازگشت ب‌ باشگاه ملی مطبوعات خوشحالم. از دعوت شما متشکرم و مشتاقانه منتظر پاسخگویی ‌ب سوالات شما هستم. امروز خاورمیانه در آستانه تغییر اساسی قرار دارد - بازنشانی که این پتانسیل را دارد ک دهه‌ها ترور، درگیری و هرج و مرج را برای صلحثبات اصلاح کند این تنظیم مجدد با تضعیف قابل توجه حماس در غزه، سر بریدن حزب الله لبنان و سقوط اسد در سوریه امکان پذیر شده است. اما این نیز با رهبری، چشم‌انداز و امید ارائه شده توسط رهبران - از ریاض تا اورشلیم و در سراسر منطقه - که به دنبال همکاری با یکدیگر برای سعادت مردم خود هستند، ممکن می‌شود. اما در حالی که امروز فرصت‌های تاریخی برای صلح‌جویان فراهم می‌کند، جنگ‌افروزان نیز بیکار ننشسته‌اند. جنگ افروزان، آتش افروزانی که 45 سال خاورمیانه را در آتش نگه داشته اند، در تهران نشسته اند. خامنه‌ای و رژیمش - حتی کسانی که با زبان انگلیسی خوب و لبخند برای شما می‌فرستد - به دنبال این نیستند که بخشی از این صلح رو به رشد باشند. آنها به دنبال تخریب آن هستند.از کجا بدانیم؟ چون فقط به ما نگفتند. به ما نشان داده اند این رژیم جنایتکار و نامشروع از همان آغاز به جنگ با مردم ایران و مردم آمریکا پرداخته است.وقتی شجاع ترین ژنرال های ما را به قتل رساند، کارمندان سفارت شما را گروگان گرفت. وقتی روشنفکران ما را در قتل های زنجیره ای کشت، پادگان تفنگداران دریایی شما را در لبنان منفجر کرد. وقتی شجاع ترین جوانان ما را در خیابان سلاخی کرد، اقدام به ترور رئیس جمهور شما - دونالد ترامپ - کرد.""مرگ بر آمریکا"" فقط شعار این رژیم نیست. همان طور که خودخامنه ای می گوید، این سیاست آن است.اما امروز جمهوری اسلامی با دست نشانده‌هایش ضعیف‌تر از همیشه است. بنابراین از ترس بقای خود و حاضر به انجام هر کاری برای نجات خود، در هفته ها و ماه های آینده چهره دیگری از جمهوری اسلامی را خواهید دید. به زبان جهاد، گروگان گیری یا هرج و مرج صحبت نخواهد کرد. در مورد معامله، منافع متقابل و عمل گرایی صحبت خواهد شد. همانطور که برای نیم قرن انجام داده است، از هر ترفندی که در کتاب آمده است و از هر ابزار دزدی برای دروغ گفتن، تقلب و دزدیدن راه خود به سوی یک معامله جدید با ایالات متحده استفاده خواهد کرد. اگر این معامله را به دست آورد، از مزایا و امتیازاتی که به دست می آورد برای بازسازی نیروهای نیابتی خود و آماده شدن برای تحمیل درد و هرج و مرج بیشتر در منطقه استفاده خواهد کرد. به نظر می رسد که 7 اکتبر وحشتناک تر را رقم بزند. باز هم علیه مردم آمریکا و منافع آمریکا جنگ خواهد کرد. این نظر من در مورد تحلیل نیست. این رکورد 45 سال گذشته است. این DNA این رژیم است.بنابراین ایالات متحده یک انتخاب دارد – آیا به دنبال استفاده از اهرم فشار و این فرصت تاریخی برای تغییر اساسی مسیر خاورمیانه و جهان برای ایجاد صلح و رفاه پایدار است؟ یا اینکه به لاس های یک رژیم اسلامی رادیکال دچار خواهد شد و خاورمیانه را به دست نیابت های رادیکال و تروریستی خود بازگرداند؟البته، به این ترتیب، گزینه اول مانند انتخاب واضح به نظر می رسد. اما می‌دانم کسانی هستند، چه از سر ناآگاهی، چه از روی ایدئولوژی یا منافع شخصی، که به دنبال گمراه کردن دولت به این فکر هستند که تغییر در ایران فقط با جنگ اتفاق می‌افتد و تنها به چیزی بدتر منجر می‌شود. اجازه دهید مستقیم و صریح به این موضوع بپردازم: آقای رئیس جمهور، هرکس به شما بگوید که باید جان نیروهای شجاع خود را فدا کنید تا شاهد تغییر در ایران و خاورمیانه صلح آمیز باشید، به شما دروغ می گوید.ما نه به دنبال نیروهای آمریکا هستیم و نه به دنبال گنجینه های او در مبارزه برای آزادی ایران هستیم. این خود ایرانیان هستند که برای آزادی میهن خود و پیوستن به جنبش در حال رشد برای صلح در منطقه می جنگند که اشغالگران آنها سعی در توقف آن دارند. آنها پیوسته در خیابان ها بوده اند و نه تنها به دنبال رهایی خود بلکه برای آن مبارزه کرده اند.اما هموطنان من تنها نیستند. من نمی گذارم آنها به تنهایی در این مبارزه بجنگند. آنها از من خواسته اند که انتقال از این رژیم جنگ طلب به آینده ای باثبات و صلح آمیز را رهبری کنم. من تماس آنها را پذیرفتم و برای انجام وظیفه اینجا هستم. طرح من برای سرنگونی و جایگزینی این رژیم شامل تجزیه رژیم و تسهیل جدایی‌ها، درگیر کردن مردم در داخل ایران، بسیج افکار عمومی جهانی و مهاجران، همکاری با دولت‌های G20 برای اعمال حداکثر فشار بر رژیم و حمایت حداکثری از مردم است. و در نهایت آماده شدن برای گذار و بازسازی اقتصادی و سیاسی به دلیل وظیفه ای است که در قبال هموطنانم که به👇🏻"
iraanbaan,IRAANBAAN,2025-01-28 16:17:55+00:00,tweet,fa,همایون و فرخنده باد بر شما نیکان #جشن_سده ،جشنی هزاران ساله باستانی بعد از پایان چله زمستان در دهم بهمن ماه اعلیحضرت #رضاشاه_دوم_پهلوی_سوم آداب و رسوم ملی ک نیاکانمان برایمان ب ودیعه گذارده اند بر ماست که ب درستی ب فرزندانمان تحویل دهیم #جاویدشاه عظمت ایران و فرهنگ آن بسیار فراتر است از یاوه گویی های انیرانیان نادان و‌ پست /. اتش🔥عظیم جشن سده روستای چم٫یزد
iraanbaan,IRAANBAAN,2025-01-28 14:47:15+00:00,reply,ar,@USER تا ابد #جاویدشاه‌ #KingRezaPahlavi #بازگشت_پادشاهی_پهلوی 💚🤍❤️👑 URL
iraanbaan,IRAANBAAN,2025-01-28 12:30:44+00:00,reply,fa,@USER درودها بر شما همرزم بزرگوار و عالیقدر #جاویدشاه #KingRezaPahlavi‌ URL
iraanbaan,IRAANBAAN,2025-01-27 13:12:17+00:00,reply,fa,@USER دقیقا داداش فرمایشتون حق تر از حق هست #مرگ_بر_خائنین_به_ایران_و_ایرانی #جاویدشاه #KingRezaPahlavi URL
iraanbaan,IRAANBAAN,2025-01-26 10:05:06+00:00,reply,fa,@USER پیوسته و همواره #جاویدشاه #KingRezaPahlavi #بازگشت_پادشاهی_پهلوی URL
iraanbaan,IRAANBAAN,2025-01-25 22:38:34+00:00,reply,fa,@USER پیوسته و همواره #جاویدشاه #KingRezaPahlavi URL
iraj63569385,iraj63569385,2025-02-23 04:53:26+00:00,retweet_with_comment,fa,#IraniansStandWithIsrael #KingRezaPahlavi ایران را پس خواهیم گرفت
iraj63569385,iraj63569385,2025-02-22 20:24:03+00:00,retweet_with_comment,fa,نشست همگرایی مونیخ: اعلام اصول و چارچوب همکاری احزاب و سازمان‌ها #جاویدشاه‌ #پاینده_ایران
iraj63569385,iraj63569385,2025-02-22 20:23:21+00:00,retweet_with_comment,en,The Munich Summit: Principles and Framework of Cooperation #KingRezaPahlavi #TheShah
iraj63569385,iraj63569385,2025-02-21 23:41:59+00:00,tweet,fa,سیدعلی گدای درمانده کدوم خری به تو گفت فرمانده؟ اخوند دوزاری کتک خورده مفلوک اِکبریه ترک خورده حموم منصوری رو یادت رفته؟ خدا میدونه چیا بهت رفته! @USER @USER #پاینده_ایران #جاویدشاه‌ #جمهوری_اسلامی_نابود_باید_گردد URL
iraj63569385,iraj63569385,2024-09-20 19:20:20+00:00,tweet,fa,جهان ایشان را اعلاحضرت #رضاشاه_دوم‌ میخواند و خوب میدانند ناجی و پیام‌آور امنیت و صلح برای جهان دوباره از ایران کهن خواهد آمد . #KingRezaPahlavi URL
iraj63569385,iraj63569385,2024-09-16 21:57:58+00:00,tweet,fa,هم‌میهنان و هم‌رزمان مقیم #آمریکا حضور شما و حمایت از پادشاه ایرانزمین بسیار تأثیرگذار و تأیین‌ کننده است از شما عزیزان خواهش میکنم با حضور و حمایت از #رضاشاه_دوم نقش تاریخی خود را با افتخار و سرافرازی ایفا کنید ملت بزرگ ایران قدردان حضورتان خواهد بود #KingRezaPahlavi #جاویدشاه URL
iraj63569385,iraj63569385,2024-09-04 08:08:10+00:00,tweet,fa,این روزها واقعا حالم بده‌ میبینم همرزمان و دوستانم به دو یا چند دسته تقسیم شدن این میگه اون مزدوره اون میگه این مزدوره یکی نیست بهشون بگه نه این نه اون هیچ کدوم مزدور نیستن ماها شهروندان عادی هستیم که از جبر روزگار در فضای سیاسی قرار گرفتیم #جاویدشاه #مسئولیت_پذیری #پاینده_ایران URL
iraj63569385,iraj63569385,2024-08-16 05:34:24+00:00,retweet_with_comment,fa,#مهم در حالی که روز چهارشنبه ۲۴ امرداد یکی مهمترین بیانیه‌های گروه‌ها و احزاب سیاسی منتشر و با تاکید بر موقعیت حساس کنونی پذیرش رهبری بی‌چون چرای اعلاحضرت #رضاشاه_دوم را اعلام کرده‌اند هیچ ردی از این اتفاق مهم در این فضا نمیبینیم آیا چنین چیزی در ادعا 👇🏻 #جاویدشاه @USER URL
iraj63569385,iraj63569385,2024-07-20 12:21:55+00:00,tweet,fa,او جان ایران است او شاه ایران است او ناجی ایران است او نماد همبستگی ملت بزرگ ایران و تاریخ و تمدن و شکوه و جلال ایران است. او خودِ #ایران است. @USER #جاویدشاه #پاینده_ایران URL
iraj63569385,iraj63569385,2024-07-17 04:36:32+00:00,tweet,fa,نباید که آن بوم ویران بود که در سایهء شاه ایران بود «فردوسی» #جاویدشاه #KingRezaPahlavi‌ #پاینده_ایران @USER URL
iraj63569385,iraj63569385,2024-07-14 09:16:16+00:00,tweet,fa,بارها و بارها اعلاحضرت #رضاشاه_دوم به سیاستمداران و تصمیم گیران در جهان اخطار داده بودند آخرین کلماتی که #ترامپ بعد از سوءقصد نافرجام به زبان آوردند (بجنگید ، بجنگید) یا (مبارزه کنید) fight تنها راه به دست آوردن آزادیست. #KingRezaPahlavi
iraj63569385,iraj63569385,2024-07-08 13:59:30+00:00,tweet,fa,بلاخره قانون کارما بخاطر خون صدها هزار ایرانی و غارت تخریب ها گریبان #فرانسه را گرفت و رسما #ارتجاع_سرخ_سیاه فرانسه را فتح کرد بزودی شاهد خلافت اسلامی فرانسه هم خواهیم بود هیولایی که برای بلعیدن ایران ساختند در مقابل سیمرغ سرزمین اهورایی شکست خورده و خودشان را بلعید #جاویدشاه
iraj63569385,iraj63569385,2024-07-07 13:15:04+00:00,tweet,fa,اعلام کمپین ۵ مرحله‌ایی اعلاحضرت #رضاشاه_دوم و راه‌کارها و مسیری که بعد از دست‌آورد بزرگ ملت در #سیرک_انتخابات باید پیگیری و اجرا شده تا به سرنگونی رژیم اشغالگر منجر شود. «خط ما کاملا مشخص و مرزبندیها تأیین شده است» #جاویدشاه @USER URL
iraj63569385,iraj63569385,2024-06-22 12:52:48+00:00,tweet,fa,جهانیان پیروزی ملت بزرگ ایران را باور کرده اند یوهانس خواننده گروه متال سوئدی آواتار در کنسرتش ضمن تمجید شجاعت فرزندان ایران گفت شما از ایران آمده اید اما طولی نخواهد کشید که ما به ایران بیایم و شما فقط باید یک اتوبوس سوار شوید برای رسیدن به محل کنسرت. #پاینده_ایران #جاویدشاه
iraj63569385,iraj63569385,2024-06-14 05:35:19+00:00,tweet,fa,روز و استارت کار خود را با نام ایران و درود به #خاندان_ایرانساز_پهلوی و پادشاه ایرانزمین اعلاحضرت سیروس #رضاشاه_دوم‌ شروع کنیم #جاویدشاه‌ @USER URL
iraj63569385,iraj63569385,2024-06-06 13:58:20+00:00,tweet,fa,"چقدر باید شریف ,عزیز و بزرگ باشید که کشوری پهناور با ۲۵ قرن تاریخ و تمدن و عظمت با ۹۰ میلیون جمعیت از اقوام مختلف با ریشه‌ایی مشترک رسیدن به اوجِ پیشرفت ، اقتدار ، مدرنیسم ، رفاه و آینده روشن خود را در وجود شما ببینند ایران یعنی #پهلوی و پهلوی یعنی #ایران #جاویدشاه‌ @USER URL"
iraj63569385,iraj63569385,2024-05-31 15:04:43+00:00,retweet_with_comment,fa,چقدر حس خوبیه که وطن پرست باشی و عاشق ایران و پادشاهت قدرت عجیبی بهت میده افتخار می‌کنم به ایرانی بودنم ، به سرباز شاه بودنم ... #جاویدشاه #جانم_فدای_ایران #ShahRezaPahalvi URL
