id,screen_name,user_key,name,description,clean_description,created_at,followers_count,friends_count,favourites_count,listed_count,media_count,statuses_count,status_count,fast_followers_count,normal_followers_count,user_age,follower_growth_rate,friends_growth_rate,default_profile,default_profile_image,verified,has_custom_timelines,is_translator,possibly_sensitive,want_retweets,hashtag_in_description,numbers_in_description,translator_type,no_type_tweet,no_type_retweet_with_comment,no_type_reply,mean_no_media_per_tweet,mean_no_words,no_languages,mean_no_hashtags,mean_favourites_per_tweet,time_between_tweets,tweet_frequency,min_tweets_per_hour,min_tweets_per_day,max_tweets_per_hour,max_tweets_per_day,max_occurence_of_same_gap,unique_mention_rate_per_tweet,mean_user_mentions_per_tweet,retweet_as_tweet_rate,no_retweet_tweets,mean_retweets_per_tweet,description_length,followers_friend_ratio,num_digits_in_name,num_digits_in_username,url_in_description,label_raw,label_binary,has_profile,has_raw_tweets,has_description,has_behavior_temporal,has_graph
9.6771e+17,Rayan9717,rayan9717,RYAN,فارغ از هر زنده باد و مرده باد،سر به راه مملکت باید فتاد🖤 #پیمان_نوین,فارغ از هر زنده باد و مرده باد،سر به راه مملکت باید فتاد پیمان_نوین,2018-02-25T10:36:38+00:00,33756.0,2103.0,134465.0,79.0,3098.0,36885.0,36885.0,0.0,33756.0,2596.0,13.00308,0.810092,1.0,False,0.0,True,False,False,False,1.0,0.0,none,7.0,0.0,0.0,2.0,30.375,1.0,1.5,779.25,9774342.0,14.2084,0.0,0.0,2.0,2.0,2.0,0.0,0.0,5268.285714,36878.0,170.125,69,16.05135520684736,0,4,0,human(2),0,1,1,1,1,1
1.64363e+18,shirinkhanomam,shirinkhanomam,دختر آزاده,جمهوریخواه,جمهوریخواه,2023-04-05T15:04:55+00:00,1447.0,1033.0,38743.0,0.0,660.0,10347.0,10347.0,0.0,1447.0,731.0,1.97948,1.413133,1.0,False,0.0,False,False,False,False,0.0,0.0,none,0.0,1.0,0.0,1.0,20.0,1.0,2.0,301.0,0.0,14.15458,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10346.0,10346.0,28.0,10,1.4007744433688287,0,0,0,human(2),0,1,1,1,1,1
9.94707e+17,MahnazShirali,mahnazshirali,Mahnaz Shirali | مهناز شیرالی,Sociologist PH.D/ Political scientist HDR,Sociologist PH.D/ Political scientist HDR,2018-05-10T22:34:52+00:00,39673.0,72.0,92954.0,98.0,1709.0,35691.0,35691.0,0.0,39673.0,2522.0,15.73077,0.028549,1.0,False,0.0,True,False,False,False,0.0,0.0,none,2.0,0.0,0.0,0.5,14.5,1.0,0.0,1798.5,7895.0,14.15186,0.0,2.0,1.0,2.0,1.0,0.0,0.0,17844.5,35689.0,121.5,41,551.0138888888889,0,0,0,human(2),0,1,1,1,1,1
1.40238e+18,lnahalllnahall,lnahalllnahall,نهال رحمانی,اهل کتاب/ غریبِ آشنا,اهل کتاب/ غریبِ آشنا,2021-06-08T21:32:07+00:00,32400.0,379.0,58518.0,13.0,858.0,19643.0,19643.0,0.0,32400.0,1397.0,23.19256,0.271296,1.0,False,0.0,True,False,False,False,0.0,0.0,none,1.0,0.0,0.0,1.0,6.0,1.0,1.0,56.0,0.0,14.06084,1.0,1.0,1.0,1.0,1.0,0.0,0.0,19642.0,19642.0,8.0,20,85.48812664907652,0,0,0,bot(1),1,1,1,1,1,1
1.22013e+18,Reza__Soleimani,reza__soleimani,Reza Soleimani,,,2020-01-22T23:33:56+00:00,4459.0,154.0,42058.0,21.0,1238.0,26507.0,26507.0,0.0,4459.0,1900.0,2.346842,0.081053,1.0,False,0.0,True,False,False,False,0.0,0.0,none,1.0,0.0,0.0,0.0,46.0,1.0,0.0,81.0,0.0,13.95105,1.0,1.0,1.0,1.0,1.0,0.0,0.0,26506.0,26506.0,8.0,0,28.954545454545453,0,0,0,human(2),0,1,1,0,1,1
9.47107e+17,Ansari_Bahman,ansari_bahman,Bahman Ansari,"نویسنده و تاریخ‌پژوه |
دانلود کتاب‌های من 👈 https://t.co/YZmtOGBiIp |
مسئول کامنت‌های دیگران نیستم. 
https://t.co/gjaNTJGh0D | https://t.co/RdY96SpHbD","نویسنده و تاریخ‌پژوه |
 دانلود کتاب‌های من |
 مسئول کامنت‌های دیگران نیستم. 
  |",2017-12-30T14:09:52+00:00,54828.0,818.0,54594.0,120.0,5131.0,36306.0,36306.0,0.0,54828.0,2653.0,20.66642,0.30833,1.0,False,0.0,True,False,False,False,0.0,1.0,none,1.0,0.0,1.0,0.666667,56.66667,1.0,1.333333,649.6667,25346909.0,13.68489,0.0,0.0,2.0,2.0,2.0,0.0,0.0,36304.0,36304.0,67.66667,150,67.02689486552568,0,0,1,human(2),0,1,1,1,1,1
9.47924e+17,AlinejadMasih,alinejadmasih,Masih Alinejad 🏳️,"Iranian Journalist & Activist | President of @WLCongress | Founder of #WhiteWednesdays, #MyCameraIsMyWeapon, #MyStealthyFreedom Campaigns. | زن زندگی آزادی","Iranian Journalist & Activist | President of @WLCongress | Founder of WhiteWednesdays, MyCameraIsMyWeapon, MyStealthyFreedom Campaigns. | زن زندگی آزادی",2018-01-01T20:15:56+00:00,746894.0,2019.0,24325.0,2775.0,10165.0,36084.0,36084.0,0.0,746894.0,2651.0,281.7405,0.761599,1.0,False,0.0,True,False,False,False,1.0,0.0,none,2.0,0.0,0.0,2.0,53.5,1.0,0.0,2460.5,49556027.0,13.61147,0.0,0.0,1.0,1.0,1.0,0.0,0.0,18041.0,36082.0,297.0,155,369.9326399207528,0,0,0,human(2),0,1,1,1,1,1
88447782.0,Mahizadyaar,mahizadyaar,🇺🇸 ماه ایزدیار 𝕏,سرباز اگر شکسته شود هیچ باک نیست، بر ما مباد هرگز اگر شاه بشکند. (مشاوره امنیتی و سیاسی به احزاب وطن پرست),سرباز اگر شکسته شود هیچ باک نیست، بر ما مباد هرگز اگر شاه بشکند. (مشاوره امنیتی و سیاسی به احزاب وطن پرست),2009-11-08T16:06:48+00:00,7571.0,1259.0,78717.0,58.0,29505.0,76247.0,76247.0,0.0,7571.0,5627.0,1.345477,0.223743,1.0,False,0.0,True,False,False,False,0.0,0.0,none,22.0,9.0,1.0,1.03125,30.4375,1.0,2.5,272.0625,2521736.0,13.5502,0.0,0.0,2.0,3.0,1.0,0.15625,0.15625,3464.318182,76215.0,67.71875,106,6.0135027799841145,0,0,0,human(2),0,1,1,1,1,1
298797979.0,rrghadi01,rrghadi01,Reza Ramezannejad,"«فَكَأَنَّ الدُّنْيَا لَمْ تَكُنْ وَ كَأنَّ الْآخِرَةَ لَمْ تَزَلْ؛
وَ السَّلَامُ»","«فَكَأَنَّ الدُّنْيَا لَمْ تَكُنْ وَ كَأنَّ الْآخِرَةَ لَمْ تَزَلْ؛
 وَ السَّلَامُ»",2011-05-14T23:38:02+00:00,9141.0,1023.0,98636.0,72.0,2996.0,67978.0,67978.0,0.0,9141.0,5075.0,1.801182,0.201576,0.0,False,0.0,True,False,False,False,0.0,0.0,none,1.0,0.0,0.0,0.0,14.0,1.0,2.0,3055.0,0.0,13.39468,1.0,1.0,1.0,1.0,1.0,0.0,0.0,67977.0,67977.0,175.0,82,8.935483870967742,0,2,0,human(2),0,1,1,1,1,1
1.06572e+18,sangtarash_azad,sangtarash_azad,مِهراز ☼𓃬,در پی آزادی، حتی پس از رهایی #سنگتراش_آزاد,در پی آزادی، حتی پس از رهایی سنگتراش_آزاد,2018-11-22T21:23:19+00:00,20485.0,264.0,163130.0,92.0,2552.0,30904.0,30904.0,0.0,20485.0,2326.0,8.806965,0.1135,1.0,False,0.0,False,False,False,False,1.0,0.0,none,1.0,0.0,0.0,0.0,51.0,1.0,0.0,1665.0,0.0,13.28633,1.0,1.0,1.0,1.0,1.0,0.0,0.0,30903.0,30903.0,254.0,42,77.59469696969697,0,0,0,human(2),0,1,1,1,1,1
1.2522e+18,omid_AV2,omid_av2,Omid,"پادشاهی خواه
#ما_ملت_کبیریم_ایرانو_پس_میگیریم","پادشاهی خواه
 ما_ملت_کبیریم_ایرانو_پس_میگیریم",2020-04-20T11:51:43+00:00,8128.0,7463.0,196066.0,3.0,205.0,23903.0,23903.0,0.0,8128.0,1811.0,4.488128,4.120928,1.0,False,0.0,False,False,False,False,1.0,0.0,none,0.0,0.0,2.0,0.0,5.5,2.0,1.5,0.5,266812.5,13.19879,0.0,0.0,2.0,2.0,3.0,1.0,1.0,23901.0,23901.0,0.0,45,1.0891062575371835,0,1,0,bot(1),1,1,1,1,1,1
1.79789e+18,Alex47778556934,alex47778556934,قاسم خوشگله (کتلت سابق ),👑👑👑پادشاهی خواه 👑👑👑 اکانت قبلیم ترکید اکانت سوم 👑👑👑چپول ، مجاهد ، تجزیه طلب و عرزشی گم شین بیرون👑👑👑,پادشاهی خواه اکانت قبلیم ترکید اکانت سوم چپول ، مجاهد ، تجزیه طلب و عرزشی گم شین بیرون,2024-06-04T06:58:50+00:00,3228.0,1856.0,3375.0,5.0,2174.0,3956.0,3956.0,0.0,3228.0,305.0,10.58361,6.085246,1.0,False,0.0,False,False,False,False,0.0,0.0,none,1.0,0.0,0.0,0.0,20.0,1.0,0.0,205.0,0.0,12.97049,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3955.0,3955.0,9.0,99,1.7392241379310345,0,11,0,human(2),0,1,1,1,1,1
3164609911.0,AliEbrahimzade_,aliebrahimzade_,Ali Ebrahimzadeh,General Contractor #زندگی_نرمال #ایجاد_شرمساری 0018182017068📞,General Contractor زندگی_نرمال ایجاد_شرمساری 0018182017068,2015-04-20T00:09:11+00:00,19550.0,728.0,207269.0,86.0,3752.0,47011.0,47011.0,0.0,19550.0,3638.0,5.373832,0.20011,1.0,False,0.0,True,False,False,False,1.0,1.0,none,6.0,0.0,0.0,1.166667,29.0,1.0,1.166667,942.3333,361066.2,12.92221,0.0,0.0,1.0,2.0,1.0,0.0,0.0,7834.166667,47005.0,142.3333,61,26.854395604395606,0,0,0,human(2),0,1,1,1,1,1
9.34679e+17,Arman1828ex,arman1828ex,Arman,"Just Blue Sky and Taj Tehran
Club Atlético Boca Juniors
The next director of cinema
Like and retweet does not mean approval","Just Blue Sky and Taj Tehran
 Club Atlético Boca Juniors
 The next director of cinema
 Like and retweet does not mean approval",2017-11-26T07:02:01+00:00,3913.0,3886.0,193468.0,2.0,1730.0,34290.0,34290.0,0.0,3913.0,2687.0,1.456271,1.446223,0.0,False,0.0,False,False,False,False,0.0,0.0,none,1.0,0.0,1.0,0.5,27.5,1.0,1.0,10.0,161845.0,12.76144,0.0,0.0,1.0,1.0,1.0,0.0,1.0,34288.0,34288.0,0.5,123,1.0069480185280495,0,4,0,human(2),0,1,1,1,1,1
197483174.0,FarbodArian,farbodarian,𝓯𝓪𝓻𝓫𝓸𝓭 𝓐𝓻𝓲𝓪𝓷,"Islam is the most ☪︎vil cult in the world.
#Islamophobic #AfD #MAGA
#IraniansStandWithIsrael
#ConstitutionalMonarchist #JavidShah #جاویدشاه #KingRezaPahlavi","Islam is the most vil cult in the world.
 Islamophobic AfD MAGA
 IraniansStandWithIsrael
 ConstitutionalMonarchist JavidShah جاویدشاه KingRezaPahlavi",2010-10-01T16:33:30+00:00,5994.0,2839.0,138955.0,21.0,3502.0,67282.0,67282.0,0.0,5994.0,5300.0,1.130943,0.53566,1.0,False,0.0,True,False,False,False,1.0,0.0,none,18.0,3.0,4.0,1.121951,14.5122,4.0,2.04878,2.414634,135063.6,12.69472,0.0,0.0,6.0,16.0,17.0,0.121951,0.268293,3736.5,67257.0,0.292683,156,2.111306798168369,0,0,0,human(2),0,1,1,1,1,1
1.64764e+18,kaykhosrow5,kaykhosrow5,KayKhosrow,اصحاب ۵۷ چکیده رذایل تاریخ این سرزمین‌اند,اصحاب ۵۷ چکیده رذایل تاریخ این سرزمین‌اند,2023-04-16T16:32:48+00:00,3354.0,64.0,54874.0,11.0,1097.0,9047.0,9047.0,0.0,3354.0,720.0,4.658333,0.088889,1.0,False,0.0,False,False,False,False,0.0,1.0,none,201.0,8.0,0.0,0.961722,23.77512,1.0,2.287081,433.1053,105372.3,12.56528,0.0,0.0,2.0,5.0,2.0,0.019139,0.038278,43.97014925,8838.0,105.3732,41,52.40625,0,1,0,human(2),0,1,1,1,1,1
1.02779e+18,amir41355273,amir41355273,Amir 👑,I believe in a constitutional kingdom,I believe in a constitutional kingdom,2018-08-10T05:43:31+00:00,4072.0,2251.0,49627.0,2.0,2617.0,30105.0,30105.0,0.0,4072.0,2430.0,1.67572,0.926337,1.0,False,0.0,True,False,False,False,0.0,0.0,none,60.0,0.0,0.0,1.133333,28.85,1.0,1.25,386.8,775949.2,12.38889,0.0,0.0,2.0,3.0,1.0,0.0,0.0,500.75,30045.0,105.3333,37,1.8089737894269213,0,8,0,bot(1),1,1,1,1,1,1
9.72367e+17,Ali49781135,ali49781135,Ali دیروز Arash امروز 𓃬 ☼,تصمیم گرفتم نام تازی خود را حذف نموده و از نام پادشاهان ایران برای خود نامی انتخاب کنم امیدوارم این حرکت میهن پرستانه در ایران و دنیا رایج شود.#جاویدشاه ✌️✌️,تصمیم گرفتم نام تازی خود را حذف نموده و از نام پادشاهان ایران برای خود نامی انتخاب کنم امیدوارم این حرکت میهن پرستانه در ایران و دنیا رایج شود.جاویدشاه,2018-03-10T07:03:53+00:00,3676.0,1914.0,45221.0,8.0,10571.0,31679.0,31679.0,0.0,3676.0,2583.0,1.423151,0.740999,1.0,False,0.0,True,False,False,False,1.0,0.0,none,51.0,6.0,8.0,1.103896,36.33766,3.0,1.571429,76.87013,1541211.0,12.26442,0.0,0.0,4.0,8.0,13.0,0.116883,0.116883,619.8823529,31614.0,18.37662,157,1.9205851619644723,0,8,0,bot(1),1,1,1,1,1,1
2836424228.0,off734,off734,OFF,از ایران بگوکه همه جانم فدای ایران /وفادار به رضا شاه دوم,از ایران بگوکه همه جانم فدای ایران /وفادار به رضا شاه دوم,2014-10-01T08:33:21+00:00,7614.0,1357.0,334884.0,10.0,2024.0,46575.0,46575.0,0.0,7614.0,3839.0,1.983329,0.353477,0.0,False,0.0,True,False,False,False,0.0,0.0,none,63.0,0.0,0.0,0.681818,21.66667,1.0,1.30303,422.1212,1592897.0,12.13207,0.0,0.0,3.0,3.0,4.0,0.075758,0.075758,738.2857143,46512.0,81.56061,57,5.610906411201179,0,3,0,bot(1),1,1,1,1,1,1
1.2323e+18,UomoMees,uomomees,Libertad 🜲,Galaxy rust & Star dust.,Galaxy rust & Star dust.,2020-02-25T13:45:19+00:00,10483.0,221.0,61798.0,35.0,6095.0,22437.0,22437.0,0.0,10483.0,1866.0,5.617899,0.118435,1.0,False,0.0,True,False,False,False,0.0,0.0,none,46.0,4.0,3.0,0.91358,31.82716,2.0,1.037037,632.4198,2028019.0,12.02412,0.0,0.0,4.0,12.0,29.0,0.0,0.0,486.6086957,22384.0,96.92593,24,47.43438914027149,0,0,0,human(2),0,1,1,1,1,1
8.00459e+17,partneremma,partneremma,همسر آینده اِما واتسون,‏‏‏در این کادر چیزی ننویسید,‏‏‏در این کادر چیزی ننویسید,2016-11-20T22:00:25+00:00,3277.0,1210.0,155545.0,6.0,261.0,35939.0,35939.0,0.0,3277.0,3058.0,1.071615,0.395683,1.0,False,0.0,True,False,False,False,0.0,0.0,none,0.0,0.0,1.0,0.0,8.0,1.0,1.0,0.0,0.0,11.75245,1.0,1.0,1.0,1.0,1.0,0.0,2.0,35938.0,35938.0,0.0,27,2.7082644628099173,0,0,0,human(2),0,1,1,1,1,1
1.41831e+18,Mhrdadbarandaz3,mhrdadbarandaz3,👑Mehrdad👑,"ایران سرای پهلوی نه جای شیخ و اجنبی

عضو هیچ باند و گروهی نیستم

سرباز رضا شاه دوم

وطن پرست 

دو اکانت قبلی ام رو از دست دادم","ایران سرای پهلوی نه جای شیخ و اجنبی
 
 عضو هیچ باند و گروهی نیستم
 
 سرباز رضا شاه دوم
 
 وطن پرست 
 
 دو اکانت قبلی ام رو از دست دادم",2021-07-22T21:00:17+00:00,6208.0,4790.0,37181.0,2.0,692.0,15199.0,15199.0,0.0,6208.0,1353.0,4.588322,3.540281,1.0,False,0.0,False,False,False,False,0.0,0.0,none,95.0,0.0,1.0,0.96875,8.552083,2.0,1.260417,336.6563,1036905.0,11.23356,0.0,0.0,1.0,3.0,1.0,0.0,0.125,158.9789474,15103.0,55.48958,126,1.2960334029227558,0,1,0,bot(1),1,1,1,1,1,1
1.24309e+18,RealPersianGod,realpersiangod,Persian God,"• هیچ اگر خایه پذیرد، منم آن خایه هیچ
• مهاجم حقوق حشر","• هیچ اگر خایه پذیرد، منم آن خایه هیچ
 • مهاجم حقوق حشر",2020-03-26T08:12:53+00:00,216224.0,368.0,118470.0,244.0,2185.0,20611.0,20611.0,0.0,216224.0,1836.0,117.7691,0.200436,1.0,False,0.0,True,False,False,False,0.0,0.0,none,17.0,1.0,16.0,0.609756,23.65854,2.0,1.292683,3121.488,1341859.0,11.22603,0.0,0.0,4.0,8.0,8.0,0.195122,0.487805,1210.411765,20577.0,411.9756,54,587.5652173913044,0,0,0,human(2),0,1,1,1,1,1
1.02036e+18,hadint83,hadint83,هادی #اللهم_عجل_لولیک_الفرج,‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏غریب.... منتظر ....وامیدوار,‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏غریب.... منتظر ....وامیدوار,2018-07-20T17:42:20+00:00,2614.0,3243.0,50125.0,6.0,2439.0,27043.0,27043.0,0.0,2614.0,2451.0,1.066503,1.323133,1.0,False,0.0,True,False,False,False,0.0,0.0,none,1.0,0.0,0.0,1.0,53.0,1.0,2.0,5.0,0.0,11.03346,2.0,2.0,2.0,2.0,2.0,0.0,0.0,27042.0,27042.0,5.0,54,0.8060437866173297,0,2,0,human(2),0,1,1,1,1,1
3417419656.0,nav11dd,nav11dd,David 🇮🇱,David 🕎🇮🇱⚡,David,2015-08-12T08:54:28+00:00,6454.0,158.0,150383.0,8.0,1887.0,38448.0,38448.0,0.0,6454.0,3524.0,1.831442,0.044835,1.0,False,0.0,True,False,False,False,0.0,0.0,none,3.0,0.0,1.0,0.0,15.5,2.0,1.333333,4.166667,930648.3,10.91033,0.0,0.0,2.0,2.0,3.0,0.166667,0.166667,12814.66667,38444.0,0.0,10,40.848101265822784,0,2,0,bot(1),1,1,1,1,1,1
1.39074e+18,Malin54449388,malin54449388,Mina,ایران بدون پهلوی یعنی سرای اجنبی 🦁 #جاویدشاه 👑وطن یعنی سرای ترک تا پارس#وطن یعنی خلیج تا ابد فارس 👑,ایران بدون پهلوی یعنی سرای اجنبی جاویدشاه وطن یعنی سرای ترک تا پارسوطن یعنی خلیج تا ابد فارس,2021-05-07T18:59:23+00:00,4264.0,2792.0,77449.0,5.0,6552.0,15528.0,15528.0,0.0,4264.0,1429.0,2.983905,1.953814,1.0,False,0.0,True,False,False,False,1.0,0.0,none,157.0,3.0,10.0,0.988304,23.85965,3.0,2.912281,208.6725,312188.2,10.86634,0.0,0.0,2.0,13.0,2.0,0.052632,0.064327,97.82165605,15358.0,57.0117,99,1.527220630372493,0,8,0,human(2),0,1,1,1,1,1
428064493.0,saba_khoi,saba_khoi,SabaKhoi سباخويى,Senior Researcher and Journalist تنها صفحه شخصی و هر آنچه مینویسم یا به اشتراک میگذارم ممکن است همخوانی بادیدگاه رسانه ای که در آن هستم نداشته باشد @pahlavireza,Senior Researcher and Journalist تنها صفحه شخصی و هر آنچه مینویسم یا به اشتراک میگذارم ممکن است همخوانی بادیدگاه رسانه ای که در آن هستم نداشته باشد @pahlavireza,2011-12-04T09:10:33+00:00,12797.0,3418.0,74543.0,44.0,3561.0,48760.0,48760.0,0.0,12797.0,4871.0,2.627181,0.701704,0.0,False,0.0,True,False,False,False,0.0,0.0,none,40.0,52.0,33.0,0.972414,90.82069,5.0,2.910345,277.5655,454476.6,10.01026,0.0,0.0,18.0,20.0,21.0,0.282759,2.4,1215.875,48635.0,66.58621,160,3.744002340550029,0,0,0,human(2),0,1,1,1,1,1
2572636867.0,drkopii,drkopii,DR.KOPI,شاهنشاه آریامهر:این کشور که ایران نام دارد و مقدّر بوده‌ که در تاریخ جهان مشعل‌دار یکی از پُرافتخارترین و درخشان‌ترین تمدّن‌های روی زمین باشد، باید جاوید بماند.,شاهنشاه آریامهر:این کشور که ایران نام دارد و مقدّر بوده‌ که در تاریخ جهان مشعل‌دار یکی از پُرافتخارترین و درخشان‌ترین تمدّن‌های روی زمین باشد، باید جاوید بماند.,2014-06-17T09:54:17+00:00,4811.0,1713.0,59196.0,5.0,604.0,39486.0,39486.0,0.0,4811.0,3945.0,1.219518,0.434221,0.0,False,0.0,True,False,False,False,0.0,0.0,none,30.0,8.0,13.0,0.370968,33.03226,3.0,1.290323,114.0806,240945.2,10.00913,0.0,0.0,3.0,6.0,12.0,0.177419,0.354839,1314.5,39435.0,36.25806,160,2.8085230589608874,0,0,0,human(2),0,1,1,1,1,1
1.08226e+18,ARHAMEL2,arhamel2,Benyamin بنیامین,"پژوهش گر تاریخ،فعال سیاسی شدیم #KingRezaPahlavi 
پرچم شیروخورشید تاجدار
پادشاهی خواه سکولار دموکراسی رضاشاه پهلوی🇺🇸 🇮🇱🇩🇰دو ملت ایران و اسرائیل #Ukraine","پژوهش گر تاریخ،فعال سیاسی شدیم KingRezaPahlavi 
 پرچم شیروخورشید تاجدار
 پادشاهی خواه سکولار دموکراسی رضاشاه پهلوی دو ملت ایران و اسرائیل Ukraine",2019-01-07T12:48:53+00:00,16306.0,5174.0,62350.0,20.0,11899.0,22300.0,22300.0,0.0,16306.0,2280.0,7.151754,2.269298,1.0,False,0.0,True,False,False,False,1.0,0.0,none,872.0,35.0,67.0,1.098882,25.96131,4.0,2.44368,442.2003,96704.56,9.780702,0.0,0.0,10.0,30.0,190.0,0.048151,0.226999,24.45642202,21326.0,92.18745,151,3.1515268650947044,0,1,0,human(2),0,1,1,1,1,1
7.87009e+17,Bachejirjirak,bachejirjirak,بچه جیرجیرک👑,مهندسی کنترل و ابزار دقیق ⛔️ عرزشی جماعت⛔️,مهندسی کنترل و ابزار دقیق عرزشی جماعت,2016-10-14T19:16:57+00:00,3530.0,2637.0,85245.0,1.0,544.0,29218.0,29218.0,0.0,3530.0,3095.0,1.140549,0.852019,1.0,False,0.0,True,False,False,False,0.0,0.0,none,9.0,1.0,88.0,0.125,4.946429,3.0,1.223214,0.660714,39570.28,9.440388,0.0,0.0,67.0,69.0,15.0,0.794643,0.946429,3235.555556,29120.0,0.017857,42,1.3386423966628744,0,0,0,human(2),0,1,1,1,1,1
1.0479e+18,Cowboy_datoboy,cowboy_datoboy,گاوچرون آمریکای شمالی,,,2018-10-04T17:39:33+00:00,54743.0,360.0,63586.0,6.0,270.0,21999.0,21999.0,0.0,54743.0,2375.0,23.04968,0.151579,1.0,False,0.0,True,False,False,False,0.0,0.0,none,1.0,0.0,0.0,0.0,56.0,1.0,1.0,1561.0,0.0,9.262737,1.0,1.0,1.0,1.0,1.0,0.0,0.0,21998.0,21998.0,60.0,0,152.0638888888889,0,0,0,human(2),0,1,1,0,1,1
1.00122e+18,Safa_8863,safa_8863,safa,🦂,,2018-05-28T22:02:03+00:00,6510.0,6158.0,37846.0,0.0,1922.0,22700.0,22700.0,0.0,6510.0,2504.0,2.59984,2.459265,1.0,False,0.0,False,False,False,False,0.0,0.0,none,22.0,2.0,93.0,0.398693,13.54248,3.0,1.326797,81.04575,357646.0,9.065495,0.0,0.0,7.0,29.0,37.0,0.48366,1.163399,1026.5,22583.0,14.80392,1,1.0571614160441702,0,4,0,human(2),0,1,1,1,1,1
25033880.0,AkhoondeMorde,akhoondemorde,آخوندِ مرده,"بی تعارف و تند مینویسم اگر دلنازکی فالو نکن...

سرگشته و مستیم و نظرباز
آنکس که چو ما نیست در این شهر کدام است؟

#برانداز
#شاهنشاه_روحت_شاد","بی تعارف و تند مینویسم اگر دلنازکی فالو نکن...
 
 سرگشته و مستیم و نظرباز
 آنکس که چو ما نیست در این شهر کدام است؟
 
 برانداز
 شاهنشاه_روحت_شاد",2009-03-18T05:31:47+00:00,35450.0,71.0,150050.0,43.0,9952.0,52815.0,52815.0,0.0,35450.0,5862.0,6.047424,0.012112,0.0,False,0.0,True,False,False,False,1.0,0.0,none,39.0,3.0,0.0,0.619048,28.45238,3.0,1.404762,746.4524,1277919.0,9.009724,0.0,0.0,2.0,3.0,1.0,0.02381,0.02381,1353.153846,52773.0,160.7857,139,499.2957746478873,0,0,0,human(2),0,1,1,1,1,1
1.25849e+18,MuradyDiako,muradydiako,Diako Muradyaliabady,*Journalist *Human Rights Activist - Member of: *NJ (Norwegian association of Journalists) & *IFJ (International Federation of Journalists),*Journalist *Human Rights Activist - Member of: *NJ (Norwegian association of Journalists) & *IFJ (International Federation of Journalists),2020-05-07T20:29:52+00:00,9412.0,1877.0,55263.0,38.0,5315.0,16159.0,16159.0,0.0,9412.0,1794.0,5.246377,1.046265,1.0,False,0.0,True,False,False,False,0.0,0.0,none,2.0,1.0,0.0,1.0,82.66667,1.0,1.666667,423.3333,12964792.0,9.007246,0.0,0.0,1.0,2.0,1.0,0.0,0.0,8078.0,16156.0,55.33333,139,5.014384656366542,0,0,0,human(2),0,1,1,1,1,1
1.09669e+18,JananKhorram,janankhorram,janan Khorramجانان خرم ☼𓃬,☮️👑https://t.co/QdXLMsU3e5 با افتخار پادشاهی خواهم و با جمهوری اسلامی و مسببین شورش ۵٧ پدرکشتگی دارم. اینها یک مملکت و یک زندگی آروم به ما بدهکارن.,با افتخار پادشاهی خواهم و با جمهوری اسلامی و مسببین شورش ۵٧ پدرکشتگی دارم. اینها یک مملکت و یک زندگی آروم به ما بدهکارن.,2019-02-16T08:24:56+00:00,19812.0,619.0,66341.0,35.0,1117.0,20119.0,20119.0,0.0,19812.0,2240.0,8.844643,0.276339,1.0,False,0.0,True,False,False,False,0.0,1.0,none,54.0,8.0,5.0,0.373134,28.9403,3.0,2.955224,450.9851,1731474.0,8.981696,0.0,0.0,2.0,2.0,1.0,0.0,0.0,371.3333333,20052.0,79.19403,147,32.0064620355412,0,0,1,human(2),0,1,1,1,1,1
8.31526e+17,KFravahar,kfravahar,Khosro Fravahar,"مبتکر اصطلاح پهلویسم
 Iranian TV & Radio Host, Political Analyst & Freedom Activist -in Exile 
#پهلویسم
https://t.co/tGVFdieqRC
  https://t.co/B4tmGvzQRP","مبتکر اصطلاح پهلویسم
  Iranian TV & Radio Host, Political Analyst & Freedom Activist -in Exile 
 پهلویسم",2017-02-14T15:30:19+00:00,35985.0,472.0,54094.0,66.0,4815.0,26670.0,26670.0,0.0,35985.0,2972.0,12.10801,0.158816,0.0,False,0.0,True,False,False,False,1.0,1.0,none,46.0,15.0,3.0,0.296875,32.42188,2.0,1.40625,748.2031,1530274.0,8.973755,0.0,0.0,3.0,5.0,1.0,0.078125,0.078125,578.3913043,26606.0,167.0625,153,76.23940677966101,0,0,1,human(2),0,1,1,1,1,1
