user_key,prob_human,prob_bot,pseudo_label,confidence
positivistique,1.0,1.0002353e-10,0,1.0
hassanmoallem21,1.0,1.6417215e-10,0,1.0
ppasargad,1.0,5.1732246e-10,0,1.0
mrpwood1,0.9999993,7.4532727e-07,0,0.9999993
mehran_kara,0.99999976,1.8840556e-07,0,0.99999976
iraneazadddddd,1.0,1.935543e-17,0,1.0
ashimashi_birdy,1.0,3.3357457e-12,0,1.0
yadi53408883,0.9999999,1.6677728e-07,0,0.9999999
saray398049,1.0,1.1554322e-14,0,1.0
khanlar15924424,1.0,1.1462291e-13,0,1.0
frshadfathi,1.0,1.6358658e-15,0,1.0
mmilad99,1.0,3.8739377e-14,0,1.0
mahde_tamadon,0.9999999,9.8134876e-08,0,0.9999999
lost_in_uni_369,1.0,2.3040641e-08,0,1.0
mohammad1026599,1.0,4.9028197e-13,0,1.0
azarbal1421,1.0,2.6065974e-08,0,1.0
soheil45100537,1.0,3.20132e-14,0,1.0
sorayahadd77913,1.0,1.2024259e-12,0,1.0
mr_nima_o,1.0,5.2124466e-10,0,1.0
n3on0wl,1.0,5.0596777e-24,0,1.0
ai59517082,1.0,5.2266254e-09,0,1.0
aslanihabibeh,1.0,1.9284895e-10,0,1.0
miadshaa,1.0,3.3619385e-13,0,1.0
bzimzi,1.0,1.3176069e-09,0,1.0
jngwzyr,1.0,9.90949e-12,0,1.0
mkrasouli1,1.0,5.7146778e-08,0,1.0
amir08051974,1.0,1.7584953e-12,0,1.0
homeirabakhtia1,1.0,1.7313315e-08,0,1.0
abbaszadeh71,1.0,1.4337667e-09,0,1.0
belansh,1.0,7.25747e-18,0,1.0
sinasht9,1.0,1.0954672e-11,0,1.0
basicrights4u,1.0,2.9103775e-08,0,1.0
padeshahikhahan,1.0,2.0152845e-14,0,1.0
mota04072083,1.0,2.4628591e-12,0,1.0
mojinoo1,1.0,1.792299e-09,0,1.0
bermodamod,1.0,6.1722016e-10,0,1.0
pouryasahi,1.0,4.946563e-09,0,1.0
b45391hmyd,1.0,7.907669e-11,0,1.0
shirokhorshidd,1.0,8.3412416e-11,0,1.0
h10poorya,1.0,7.16641e-10,0,1.0
ehsanhz13,1.0,5.4289223e-10,0,1.0
namhpayan,1.0,2.5799925e-11,0,1.0
foulparvin1,0.9999994,6.385771e-07,0,0.9999994
hercool20,1.0,3.6390702e-09,0,1.0
azameshraghi,0.9999999,9.88906e-08,0,0.9999999
dkhosraviar,1.0,8.126238e-12,0,1.0
maghso46283,1.0,2.843661e-10,0,1.0
nakedgrizly,0.99999964,3.8531726e-07,0,0.99999964
omidvaram3,1.0,2.5639915e-10,0,1.0
qtz220,1.0,1.4614853e-12,0,1.0
sa77444s,1.0,9.20553e-12,0,1.0
behem_migan,1.0,3.7638813e-08,0,1.0
negnag00,1.0,3.389773e-10,0,1.0
diba_ariya,1.0,3.484159e-14,0,1.0
r_esk3419,1.0,4.365297e-15,0,1.0
faraji_kh,1.0,1.459706e-11,0,1.0
maziarhassanza2,1.0,6.0977282e-12,0,1.0
irannn_a,1.0,1.6510747e-08,0,1.0
reza292939,1.0,3.8712468e-15,0,1.0
cnorrisg2,1.0,5.9882854e-10,0,1.0
tech_trader01,1.0,1.3141388e-12,0,1.0
royatale,1.0,2.8757064e-13,0,1.0
sevda_2023,1.0,2.5863917e-08,0,1.0
iraniezakhmi,0.99999976,2.0768972e-07,0,0.99999976
a_a_patriot_ir,1.0,1.7150783e-16,0,1.0
dana00713,1.0,3.5428427e-10,0,1.0
ssqrayy60664,1.0,4.4545758e-13,0,1.0
askalwny,1.0,5.654782e-12,0,1.0
adrian379356927,1.0,3.359032e-11,0,1.0
ffb81271,0.99999964,3.1149858e-07,0,0.99999964
kasrafza,0.9999999,1.7664449e-07,0,0.9999999
mohoom_,1.0,5.1152225e-12,0,1.0
malin2407,1.0,5.447801e-10,0,1.0
behnampak2,1.0,7.284146e-12,0,1.0
kartall369,1.0,2.5526363e-14,0,1.0
marderahaeeiran,1.0,1.6976208e-16,0,1.0
mor96648somayeh,0.99999976,2.0135526e-07,0,0.99999976
askx___,1.0,2.7105214e-11,0,1.0
shirin_20631,1.0,1.496783e-08,0,1.0
nimroff,1.0,1.7662908e-08,0,1.0
avaaa1988,0.9999999,8.578829e-08,0,0.9999999
kavedoroodgar,1.0,4.23602e-12,0,1.0
illiyact,1.0,1.8698602e-12,0,1.0
r_b_2_0_2_3,0.9999995,4.2872534e-07,0,0.9999995
inc_cosmic,0.9999999,9.367079e-08,0,0.9999999
moongoddess006,1.0,7.883735e-12,0,1.0
mbineshoon,1.0,1.954714e-08,0,1.0
amirpanah256965,1.0,5.716983e-10,0,1.0
m52080307,1.0,7.0665166e-12,0,1.0
new_empier,1.0,6.2078686e-14,0,1.0
azitatoloee,1.0,5.6606664e-11,0,1.0
savadjan,1.0,1.5696267e-08,0,1.0
lampinventor,1.0,1.8214507e-13,0,1.0
aria48502871,0.9999999,9.2036515e-08,0,0.9999999
sky00974236,1.0,9.889772e-13,0,1.0
amityadavbharat,1.3616392e-07,0.9999999,1,0.9999999
ariyahaft,0.9999999,8.525277e-08,0,0.9999999
fmehregan81,1.0,1.2050283e-10,0,1.0
saeedaghajan2,1.0,6.295537e-13,0,1.0
carloo202099,1.0,1.7008378e-10,0,1.0
miim144000,1.0,9.028595e-09,0,1.0
mahsomishervin,1.0,4.942298e-10,0,1.0
naeim1518790m,1.0,9.870899e-11,0,1.0
fedevalverdehe,1.0,6.5754266e-14,0,1.0
m_7mil,1.0,5.417533e-14,0,1.0
mahdi7941082718,1.0,4.5652023e-08,0,1.0
aramara87475947,0.9999999,7.087372e-08,0,0.9999999
kheirandishsam,1.0,1.7115655e-12,0,1.0
sha__kar,1.0,1.5698437e-10,0,1.0
alikalhor16,1.0,7.732334e-10,0,1.0
rezaamiri4141,1.0,1.2563708e-12,0,1.0
bredruffian,1.0,7.295086e-09,0,1.0
khja56,1.0,4.4650302e-13,0,1.0
samnej1,1.0,1.1674778e-16,0,1.0
aghaeenilofar,1.0,2.1167739e-15,0,1.0
iranbanu401,1.0,4.195138e-10,0,1.0
vatanparast_ir,1.0,7.0333205e-11,0,1.0
mazilantor,1.0,8.7562145e-11,0,1.0
morrisinmotion,1.0,1.5863842e-13,0,1.0
palishelbi,1.0,4.1752594e-11,0,1.0
de_n_ver,1.0,8.816747e-11,0,1.0
nazgol00993930,1.0,2.5423224e-09,0,1.0
mosavi60597,1.0,4.1767943e-12,0,1.0
atash_13,1.0,2.9283083e-11,0,1.0
yektanasse97335,1.0,8.287367e-12,0,1.0
homehrkave,1.0,2.3955614e-18,0,1.0
khorous_neshan,1.0,1.5238213e-18,0,1.0
ashi_bahman,1.0,4.962375e-12,0,1.0
gangboyo,1.0,3.4165742e-10,0,1.0
negaran112,1.0,1.7088393e-11,0,1.0
__anita__y,1.0,4.9218613e-08,0,1.0
ahmad_dandori,1.0,4.3919761e-13,0,1.0
berlin_236,1.0,4.3151172e-10,0,1.0
arminshayan_,1.0,4.871659e-16,0,1.0
roshanak6101,1.0,2.0326893e-12,0,1.0
om49sh,1.0,3.7864347e-11,0,1.0
shiva57923150,1.0,5.755147e-09,0,1.0
hassanibraaa,1.0,1.8960959e-08,0,1.0
salar1650276,1.0,1.0409236e-10,0,1.0
juveelias2,1.0,2.4467605e-13,0,1.0
abolfazl149,1.0,1.854503e-11,0,1.0
shajarian_fan,1.0,4.375746e-17,0,1.0
vanheram,0.9999999,7.9052676e-08,0,0.9999999
kiafarahmand,1.0,4.84062e-09,0,1.0
schychap,1.0,4.038128e-10,0,1.0
saeedrezapahlav,1.0,2.2371252e-10,0,1.0
ywnsa1,1.0,5.899712e-09,0,1.0
dehghanmahanq,1.0,6.022212e-10,0,1.0
okarimi1975,0.9999993,7.6148575e-07,0,0.9999993
aryabarandaz,1.0,5.0026884e-12,0,1.0
smiledesignerm,1.0,6.3277935e-15,0,1.0
minasarlak2,1.0,1.13733805e-08,0,1.0
pesarjepetoo,1.0,4.0421986e-09,0,1.0
mamal_amrikaei,0.9999994,6.528246e-07,0,0.9999994
22khorshid,1.0,2.8376995e-11,0,1.0
f_armani2000,1.0,6.3399774e-13,0,1.0
davoodlotfi3,0.99999964,3.9711014e-07,0,0.99999964
banoonasta80444,1.0,6.884855e-17,0,1.0
voiceofpahlavi,0.9999993,6.755352e-07,0,0.9999993
mr_computerr,1.0,1.8822697e-12,0,1.0
iranmonarchists,1.0,2.6727255e-08,0,1.0
jasonjm83949453,1.0,3.5237946e-08,0,1.0
rezahamedk,1.0,4.801099e-13,0,1.0
kingprsrezap3,1.0,1.3183955e-10,0,1.0
go4it_68,0.9999999,1.6579676e-07,0,0.9999999
etinoma,1.0,2.0083586e-10,0,1.0
nicever2,1.0,8.854068e-09,0,1.0
sostdast,1.0,1.0976532e-14,0,1.0
davepirjoll,1.0,1.5793241e-15,0,1.0
maria___ra3,0.99999917,8.542659e-07,0,0.99999917
aramara8690,1.0,1.7660987e-08,0,1.0
rs7435132277314,1.0,2.3741623e-12,0,1.0
khoda39684,1.0,1.0982432e-15,0,1.0
ofpersiaa,0.99999964,3.0607438e-07,0,0.99999964
hankmoo68402400,1.0,1.5176905e-09,0,1.0
hajkamy29380,1.0,1.2718295e-21,0,1.0
mohammad4221z,0.9999999,1.6869991e-07,0,0.9999999
mqrabaghy78907,1.0,5.7857115e-09,0,1.0
kingofpersia247,1.0,3.1301832e-09,0,1.0
_gordaafarid,1.0,1.9714172e-08,0,1.0
kavesadr,1.0,3.6536267e-09,0,1.0
shiirini,0.9999999,6.283759e-08,0,0.9999999
zandizandi15,1.0,2.2442485e-11,0,1.0
dornika12,1.0,1.1988072e-09,0,1.0
kajaveshek63712,1.0,9.592195e-12,0,1.0
shabnamsolyman1,1.0,5.333474e-09,0,1.0
arashh728,1.0,1.1153882e-09,0,1.0
mhnkh6,1.0,5.9599e-14,0,1.0
omidium96,1.0,2.1399547e-14,0,1.0
malakootim74470,1.0,3.8084605e-11,0,1.0
megatronsaman,0.9999999,7.420096e-08,0,0.9999999
ayatmohagheghy,1.0,5.4759414e-13,0,1.0
agent_hitman472,0.9999999,1.235957e-07,0,0.9999999
khosro_sasani,1.0,3.6152522e-12,0,1.0
djavid94921,1.0,1.5940876e-10,0,1.0
mahdiyeh_1369,1.0,2.3176998e-13,0,1.0
marian50809845,1.0,1.35598865e-08,0,1.0
a_m1989f,0.9999999,1.2754604e-07,0,0.9999999
ames_hn,1.0,4.1782983e-13,0,1.0
aaryaomid,0.9999999,9.173997e-08,0,0.9999999
amirarsalanawal,1.0,1.9112923e-11,0,1.0
expatriate_man,1.0,6.1935016e-17,0,1.0
ghasemi_ka9889,1.0,2.1907418e-16,0,1.0
26babochka,0.99999964,4.161865e-07,0,0.99999964
magics64976,1.0,9.468046e-12,0,1.0
atena19908051,1.0,1.7779619e-12,0,1.0
didarbeqiamat,1.0,2.9420268e-13,0,1.0
royapilehroud,1.0,1.0806668e-10,0,1.0
pilotmohamadi,1.0,5.987166e-10,0,1.0
sarbazvatanam0,1.0,2.6028721e-15,0,1.0
a729003,1.0,2.210103e-19,0,1.0
udwwattll8pjzby,0.9999999,6.131831e-08,0,0.9999999
mandana301098,1.0,7.617529e-09,0,1.0
peginegi,1.0,7.3331355e-11,0,1.0
tarane1400,1.0,3.403591e-14,0,1.0
hodhodbidaar,1.0,1.4970197e-12,0,1.0
hallmj2,1.0,4.5655835e-09,0,1.0
salarkholdi7,0.9999999,1.6631033e-07,0,0.9999999
pineda121993,0.99999976,2.8220572e-07,0,0.99999976
padeshahi_khah,1.0,7.3025405e-11,0,1.0
aprerfan,1.0,1.9721549e-15,0,1.0
seeuindarkside,1.0,4.94067e-09,0,1.0
m_b716,0.9999999,8.6502205e-08,0,0.9999999
saeedyou33,1.0,1.3837007e-09,0,1.0
lionsunir,1.0,1.611878e-11,0,1.0
_dr_hanibal_,1.0,3.7896353e-11,0,1.0
behroozzz,1.0,1.5029358e-09,0,1.0
farzane98,0.9999993,6.9909856e-07,0,0.9999993
mehrzad2245,1.0,2.1509494e-11,0,1.0
lotus246810,1.0,1.3689607e-09,0,1.0
aboostanipour,1.0,1.577435e-13,0,1.0
li5004375615,0.9999999,1.539547e-07,0,0.9999999
mt009821thran,1.0,2.3208555e-08,0,1.0
hesam22102210,1.0,2.551802e-08,0,1.0
shenika3333,1.0,4.3561068e-11,0,1.0
aminp6666666666,1.0,4.758915e-09,0,1.0
amir76992529,0.9999999,6.688989e-08,0,0.9999999
kamyab51506011,1.0,9.3798125e-15,0,1.0
caffeineormoien,1.0,5.3869414e-10,0,1.0
arashparsy,1.0,2.1152154e-08,0,1.0
xrez007x,1.0,1.7615183e-10,0,1.0
marmari1980m,1.0,3.580969e-10,0,1.0
vitnovelle,1.0,4.0578357e-08,0,1.0
rymhr4,1.0,2.7911272e-11,0,1.0
tookay33,1.0,8.0941577e-19,0,1.0
negarabbasi963,1.0,6.369003e-10,0,1.0
vataniranvatan,0.99999964,3.8778902e-07,0,0.99999964
ahuramazda2582,0.9999999,7.482944e-08,0,0.9999999
fazel3758,1.0,4.6085365e-11,0,1.0
armaancyrus,1.0,4.8049308e-12,0,1.0
azadi1631,1.0,1.9210395e-11,0,1.0
sherryfouladip2,1.0,4.713227e-08,0,1.0
amirhexaa,1.0,4.6390766e-15,0,1.0
wojtekwwii,1.0,5.4614688e-11,0,1.0
firstiran403,1.0,4.289267e-11,0,1.0
sepanta1351,0.9999999,7.774518e-08,0,0.9999999
hamiidgh84,1.0,1.0048e-09,0,1.0
rouzbehfarahani,1.0,1.3843738e-09,0,1.0
bb0019742826425,1.0,4.2552908e-13,0,1.0
sadeqfxb,1.0,3.7805245e-11,0,1.0
iranimaral,1.0,1.4043505e-11,0,1.0
mhs318046463229,1.0,1.2561043e-09,0,1.0
agha_rasoull,1.0,2.1320287e-12,0,1.0
nooshiaa,1.0,2.3488923e-13,0,1.0
regina2020ir,1.0,7.020946e-12,0,1.0
barandaz151,0.99999917,8.3753525e-07,0,0.99999917
abrar7546,1.0,2.7241551e-09,0,1.0
lwwr15,1.0,1.3917983e-08,0,1.0
frhhd40,1.0,1.025908e-14,0,1.0
mmoradi37828,1.0,8.8939646e-12,0,1.0
khanumdr1,1.0,2.10508e-09,0,1.0
mehrdad161248,1.0,1.6615851e-12,0,1.0
golpamchal,1.0,7.323079e-09,0,1.0
theroyalfamilly,1.0,1.2625927e-12,0,1.0
hani58254729516,1.0,3.6915861e-09,0,1.0
minakia1359,0.9999995,4.465672e-07,0,0.9999995
shahyar80480429,0.99999976,2.965438e-07,0,0.99999976
sophi1979074,1.0,4.8354172e-12,0,1.0
mehrlllshadsari,1.0,4.2900334e-16,0,1.0
monarchy_of_ir,0.9999999,1.3245449e-07,0,0.9999999
hawraman79,0.99999976,2.8154926e-07,0,0.99999976
vamjadyan24500,1.0,1.3778349e-10,0,1.0
alifazmetr,1.0,1.8681712e-11,0,1.0
eheb11672452,1.0,2.0291113e-11,0,1.0
zadmehrpar76633,1.0,3.688118e-12,0,1.0
hanigolestaneh7,1.0,9.2421236e-12,0,1.0
bmind641,1.0,1.2363243e-08,0,1.0
vnomit,1.0,6.00134e-11,0,1.0
moridireza2702,0.99999976,2.6634083e-07,0,0.99999976
aqpersian17,1.0,4.348484e-12,0,1.0
yasmangoolaa1,1.0,1.4791101e-09,0,1.0
migmig250,1.0,1.1682357e-15,0,1.0
javadmazid91403,1.0,6.5334254e-09,0,1.0
komando336345,1.0,2.3984611e-17,0,1.0
mens34415,1.0,2.5967113e-09,0,1.0
alipishvai62238,1.0,4.889194e-17,0,1.0
shahpoursasany,1.0,2.7823817e-16,0,1.0
christianmoraly,1.0,1.3814716e-10,0,1.0
maniran2414,1.0,2.0463023e-14,0,1.0
pshgrdy,0.99999976,2.3270707e-07,0,0.99999976
sina_2544,0.99999917,7.9822956e-07,0,0.99999917
akbari_jah69019,0.9999999,8.583232e-08,0,0.9999999
persisiran,1.0,4.2459792e-15,0,1.0
akbrhydry38890,1.0,2.648011e-14,0,1.0
xbozhabadi,1.0,1.6667591e-12,0,1.0
borjnoghredagh,1.0,3.474318e-10,0,1.0
kashis60,0.99999964,3.4647135e-07,0,0.99999964
drwys215906342,1.0,3.1262556e-10,0,1.0
pakzadjavad1,1.0,1.7925135e-10,0,1.0
samaneh_phi,1.0,2.2312222e-11,0,1.0
ariahiva,1.0,1.0786373e-12,0,1.0
hameremoradi,1.0,1.4869235e-08,0,1.0
2_tapesh63359,0.9999995,4.8870163e-07,0,0.9999995
k1979a27244,1.0,4.0671104e-12,0,1.0
fati05518584,0.9999999,7.698774e-08,0,0.9999999
persiianality,1.0,7.325981e-10,0,1.0
arad_kaviani,1.0,9.448469e-09,0,1.0
kamransadeghi16,0.9999999,6.062925e-08,0,0.9999999
nassiejoon,1.0,3.171817e-11,0,1.0
majidrezarahna2,1.0,3.5565726e-18,0,1.0
bij_mohammadi,1.0,1.728183e-13,0,1.0
skepticprank,1.0,9.2033035e-15,0,1.0
queenf40,1.0,3.4518055e-11,0,1.0
sanaee52,1.0,6.871683e-17,0,1.0
ngheydar,1.0,4.9839303e-14,0,1.0
cyrus_galleria,1.0,1.43361755e-11,0,1.0
televarzesh,1.0,2.03738e-14,0,1.0
rezamilan373401,1.0,1.1656651e-11,0,1.0
takemetoch8rch,0.9999999,9.479791e-08,0,0.9999999
288_hamid,0.99999976,2.1271066e-07,0,0.99999976
mahsa31p,1.0,7.633619e-23,0,1.0
shah18392,1.0,2.6640667e-09,0,1.0
akramkowsari,0.9999994,6.478481e-07,0,0.9999994
majid_punisher,0.9999999,1.3282056e-07,0,0.9999999
behname_asabi,1.0,1.3757139e-09,0,1.0
sajjad_pahlavi,1.0,1.3978307e-10,0,1.0
armin9595,1.0,1.6258981e-09,0,1.0
azadeh58866699,0.99999917,8.2752666e-07,0,0.99999917
captainpidi,1.0,8.142548e-15,0,1.0
latal2030,1.0,5.958725e-08,0,1.0
mitrag19,1.0,1.4973155e-10,0,1.0
moradi_ara50679,1.0,4.283625e-15,0,1.0
soosmast69,1.0,3.1540777e-09,0,1.0
ba_risheh,1.0,3.447072e-09,0,1.0
namdarshahzad,1.0,1.3417075e-12,0,1.0
elyot267354,0.9999999,1.2297491e-07,0,0.9999999
hsh92757380,1.0,1.4739732e-09,0,1.0
mmd_shar,0.99999976,1.8600397e-07,0,0.99999976
aconstantnymph,0.9999995,5.341337e-07,0,0.9999995
dywaaneh,1.0,1.3925719e-18,0,1.0
narinnew187726,1.0,1.6648263e-13,0,1.0
miladoxi,1.0,4.720955e-12,0,1.0
sherix1981,1.0,2.0801334e-10,0,1.0
jockerbaz,1.0,7.886386e-11,0,1.0
mahhek476354,1.0,1.19606755e-11,0,1.0
m3ximus_,1.0,1.0332012e-14,0,1.0
behzadfarnia,1.0,1.22369e-13,0,1.0
pcb970218578213,1.0,1.5722237e-09,0,1.0
parisa94805766,1.0,2.6527786e-10,0,1.0
ucancallmeguy,0.99999917,7.749999e-07,0,0.99999917
farhad_khan7,1.0,1.2934744e-15,0,1.0
m4m4dzz,1.0,1.1516828e-22,0,1.0
khomarbamd,1.0,1.4439772e-11,0,1.0
1nikoonik,1.0,2.0915004e-13,0,1.0
iranamazadam,1.0,2.5216612e-10,0,1.0
nadershah56,1.0,4.4408813e-14,0,1.0
polar_beachh,0.99999917,8.042554e-07,0,0.99999917
kamran_pahlavi1,1.0,3.299332e-11,0,1.0
fshahin31973,1.0,4.693954e-09,0,1.0
santiagohourih9,1.0,2.2980502e-09,0,1.0
dupperduck,1.0,7.586607e-11,0,1.0
neanderthaaaal,1.0,1.071191e-08,0,1.0
amir_jozzi,1.0,1.4031624e-10,0,1.0
mahbodhosseina1,1.0,1.5162704e-12,0,1.0
ievam1984,1.0,2.6477848e-17,0,1.0
sna_rzi,0.99999964,3.082985e-07,0,0.99999964
exraeil,0.9999999,1.3463905e-07,0,0.9999999
golestan1995,1.0,1.3108846e-08,0,1.0
pouria45834,0.99999917,8.6386274e-07,0,0.99999917
jiji_soskachap,1.0,2.2190416e-11,0,1.0
omid_valii,1.0,5.5027556e-09,0,1.0
aboyofpersia,1.0,4.3089647e-14,0,1.0
rosalindfr34721,1.0,4.157218e-16,0,1.0
padooei1384,1.0,1.10282365e-11,0,1.0
sanandaj666,1.0,8.745655e-21,0,1.0
arkh91,1.0,4.169619e-10,0,1.0
rad67235063,1.0,5.973908e-11,0,1.0
vahiidof,0.9999999,1.546351e-07,0,0.9999999
ferehola,1.0,2.1490795e-11,0,1.0
mhmdrd13590,1.0,9.58263e-16,0,1.0
med55127282,1.0,1.8352632e-10,0,1.0
aboreyhan3,1.0,1.0248078e-16,0,1.0
arya8080808,1.0,1.7871427e-11,0,1.0
haj_atayeasal,1.0,7.6933235e-13,0,1.0
myhnmam35458,1.0,1.4167767e-16,0,1.0
damnalcaraz,1.0,1.28237154e-14,0,1.0
simadini,1.0,2.2392331e-11,0,1.0
azadiamarezo0st,1.0,8.90229e-25,0,1.0
saeedghaderi170,1.0,5.0751062e-08,0,1.0
rfshah3,1.0,4.0382664e-10,0,1.0
farid747,0.9999999,6.370686e-08,0,0.9999999
beegonaa,0.99999964,3.1160556e-07,0,0.99999964
makuirani,1.0,9.505439e-10,0,1.0
afury2004,1.0,7.724532e-11,0,1.0
bidar101001,1.0,3.0012726e-09,0,1.0
mohmed_tok,0.9999993,6.865687e-07,0,0.9999993
aqaryus1,0.99999905,9.116997e-07,0,0.99999905
annarahnam84097,1.0,5.0015894e-09,0,1.0
rahamarik,1.0,6.7055567e-12,0,1.0
samibygi129,1.0,2.3302055e-12,0,1.0
mohsensafarkha2,1.0,2.2754554e-18,0,1.0
khobbetoche,1.0,2.1469142e-09,0,1.0
sarasafakhah,1.0,3.1754324e-10,0,1.0
parisaaa3,1.0,1.6869727e-08,0,1.0
freedomfor_us,1.0,3.4284764e-09,0,1.0
mroghani66,1.0,3.80669e-14,0,1.0
akhondak1357,1.0,1.0434649e-12,0,1.0
yqdsy76909,1.0,4.955401e-17,0,1.0
kkabir644859,1.0,3.105615e-10,0,1.0
hadibabaei18,1.0,2.7887764e-10,0,1.0
film3xir,0.9999994,6.493425e-07,0,0.9999994
harriso77168795,1.0,1.8482968e-13,0,1.0
hatamm89174,0.9999999,1.3136257e-07,0,0.9999999
shahsaeed2023,1.0,1.0698801e-08,0,1.0
ichbin_mehdi,0.99999964,3.506417e-07,0,0.99999964
1234mercer76832,1.0,1.923363e-12,0,1.0
jorgienolan,1.0,1.7965156e-09,0,1.0
seanusa11,1.0,6.742863e-09,0,1.0
yek_adad_yaghi,1.0,1.1001906e-12,0,1.0
payam711519,1.0,1.1736514e-08,0,1.0
parvin54987346,1.0,1.716449e-09,0,1.0
commanders59886,1.0,1.4312371e-12,0,1.0
naghshej,1.0,1.0257932e-09,0,1.0
mehrirasol,1.0,8.069069e-10,0,1.0
delaram20232023,1.0,5.070204e-18,0,1.0
didiy843,1.0,5.6506155e-10,0,1.0
sheykhkill,1.0,2.846694e-14,0,1.0
reirey1980,1.0,7.831801e-09,0,1.0
fuckmullahsinir,1.0,6.8507394e-11,0,1.0
shahin_shi90460,0.9999999,1.521975e-07,0,0.9999999
hivairani73,1.0,1.0612839e-10,0,1.0
m_t_r_o,1.0,1.913947e-12,0,1.0
azar12110855,1.0,5.1479603e-09,0,1.0
ghorbaneea16403,1.0,1.619533e-11,0,1.0
amirtehranii8,1.0,1.5587616e-11,0,1.0
behitwo,1.0,2.6470165e-10,0,1.0
ferivanda23,1.0,2.993819e-08,0,1.0
mousaviozra,1.0,1.1010444e-13,0,1.0
callmekurdish,1.0,1.820186e-10,0,1.0
farhadmoha79933,1.0,3.183278e-11,0,1.0
abedrahimiyan,1.0,8.705702e-12,0,1.0
mahmoud70769172,1.0,7.1764393e-13,0,1.0
zlegonar43566,1.0,1.5556153e-16,0,1.0
paarsin1,1.0,1.978682e-10,0,1.0
mamadm34,1.0,1.0099074e-12,0,1.0
anahita2501183,1.0,8.113724e-12,0,1.0
arashhhastam,1.0,3.567324e-16,0,1.0
ryxtxogru7xchar,0.99999976,2.1299951e-07,0,0.99999976
mazda771255498,1.0,3.6896042e-11,0,1.0
haftzade,1.0,9.119552e-11,0,1.0
rasheedkhaan1,1.0,1.4489281e-09,0,1.0
mmehrabian32147,1.0,4.1291813e-08,0,1.0
arshuamaria,1.0,3.3682632e-08,0,1.0
tampabucsfan69,1.0,1.4194622e-09,0,1.0
daneshkhodayari,1.0,1.6908974e-18,0,1.0
aghasbabuilder,1.0,9.63642e-13,0,1.0
ansyhnsb,0.9999999,1.2131697e-07,0,0.9999999
biazarsiroos,1.0,7.1307005e-10,0,1.0
trump5o,1.0,2.8305912e-22,0,1.0
jacob_7857,1.0,1.4949142e-08,0,1.0
farshidazi22680,1.0,4.8396664e-10,0,1.0
hnazari20,0.9999994,6.3503404e-07,0,0.9999994
h95313563,1.0,1.7503166e-20,0,1.0
ahanaffori38878,1.0,6.336324e-10,0,1.0
shahrouz431464,1.0,1.3225001e-11,0,1.0
cyrex55,1.0,2.9844866e-11,0,1.0
persiapatriot,1.0,2.0431203e-10,0,1.0
nader_iranlover,1.0,1.4838863e-08,0,1.0
farnaz_farah,1.0,2.155944e-11,0,1.0
mhdy_hsyny89803,1.0,1.1991746e-14,0,1.0
saeedam82511201,1.0,1.8208408e-19,0,1.0
bbahramg,1.0,2.1678068e-15,0,1.0
dkhtzhra39361,1.0,4.674707e-10,0,1.0
sheitonballlla,0.9999999,1.6522584e-07,0,0.9999999
persianofiran,1.0,1.465617e-08,0,1.0
irankhabarr,0.9999993,7.5667174e-07,0,0.9999993
rahepahlavi,1.0,3.2921204e-08,0,1.0
rira_youshig,1.0,1.4981865e-14,0,1.0
sarbaaz_iia,1.0,3.871157e-12,0,1.0
patrik_2021,1.0,5.5426306e-11,0,1.0
dav581258822505,1.0,1.6684083e-10,0,1.0
fardinian90ir,1.0,1.1852129e-14,0,1.0
reenaverma57363,1.0,1.4311007e-12,0,1.0
alo1644870,0.9999999,6.4023205e-08,0,0.9999999
cityzen181894,1.0,1.109359e-08,0,1.0
zargari55,1.0,3.0584422e-13,0,1.0
sourush_heydar,1.0,2.8038476e-11,0,1.0
theshahlegacy,1.0,3.4490665e-08,0,1.0
adfox101,1.0,4.5139673e-13,0,1.0
shirbishe2,1.0,2.6687674e-08,0,1.0
sheritstone,0.9999999,1.219723e-07,0,0.9999999
kolyaeimehran,1.0,9.303926e-11,0,1.0
fdwesten,1.0,1.5748709e-09,0,1.0
rajushe62401466,1.0,1.5982913e-11,0,1.0
philipmortimerr,1.0,3.1029759e-09,0,1.0
arash_th_archer,1.0,4.3411006e-08,0,1.0
kmehrkam,1.0,5.9602747e-18,0,1.0
ashay_80s,1.0,7.418359e-11,0,1.0
karniloufar,1.0,4.1308827e-08,0,1.0
alamsoal,0.99999976,2.803056e-07,0,0.99999976
nasrin21232596,1.0,1.8583244e-14,0,1.0
ahs_1967,1.0,1.24590915e-08,0,1.0
babakazima2,1.0,2.1327457e-11,0,1.0
3pehr00,1.0,7.261767e-13,0,1.0
sharam200,1.0,1.6043616e-13,0,1.0
persian2179,1.0,3.316069e-15,0,1.0
sunset_alireza,1.0,7.240178e-13,0,1.0
radman06693049,1.0,5.6461738e-11,0,1.0
chapsoz,1.0,6.510216e-12,0,1.0
rainam07825475,1.0,1.7297677e-11,0,1.0
sahraazabadegan,1.0,1.3611939e-09,0,1.0
nik_adelante,1.0,1.4231714e-12,0,1.0
morre_pi,1.0,3.1357732e-11,0,1.0
nasermoradi3,1.0,1.6590425e-08,0,1.0
san_az07,0.99999917,8.6837923e-07,0,0.99999917
hych_ma,1.0,1.5325924e-10,0,1.0
sherin2531,1.0,1.0571639e-11,0,1.0
